"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","exposure","freq_lambda","claims","sev_mu","total_loss","severity","pure_premium"
6923,"Healthcare","Light_Truck","Urban",8,1,23,0.671008827863261,0.0798970211336785,0,8316,0,NA,0
6924,"Construction","Delivery_Truck","Rural",40,24,47,0.579190933145583,0.0890737736084592,0,10192,0,NA,0
6925,"Construction","Box_Truck","Suburban",21,14,64,0.909238718333654,0.183684405877765,1,14700,10389.9473003304,10389.9473003304,11427.0840988512
6926,"Construction","Delivery_Truck","Urban",46,12,44,0.805299398838542,0.277635020743576,0,15288,0,NA,0
6927,"Professional","Delivery_Truck","Rural",16,11,70,0.709191816393286,0.0478860498265075,0,6552,0,NA,0
6928,"Professional","Cargo_Van","Rural",3,34,64,0.565767110092565,0.0257820072069182,0,5040,0,NA,0
6929,"Construction","Light_Truck","Suburban",15,16,38,0.580975399818271,0.0713728278676747,0,8820,0,NA,0
6930,"Healthcare","Light_Truck","Urban",49,32,70,0.697085311869159,0.117727252895023,0,8316,0,NA,0
6931,"Healthcare","Light_Truck","Suburban",16,31,37,0.525828261859715,0.0451476145632751,0,6930,0,NA,0
6932,"Professional","Cargo_Van","Urban",34,2,64,0.746092668618076,0.0971412654540734,1,7560,4821.68261331705,4821.68261331705,6462.57873334669
6933,"Logistics","Cargo_Van","Urban",1,20,25,0.740729305427521,0.141553370267199,0,12600,0,NA,0
6934,"Retail","Cargo_Van","Suburban",41,37,23,0.507600873941556,0.0664957144863438,0,7000,0,NA,0
6935,"Logistics","Light_Truck","Rural",6,32,67,0.512461189529859,0.0433911138398722,0,7560,0,NA,0
6936,"Construction","Delivery_Truck","Suburban",10,17,35,0.848591879359446,0.143412027611746,0,12740,0,NA,0
6937,"Retail","Cargo_Van","Suburban",31,37,58,0.709527298691683,0.0858528031416936,0,7000,0,NA,0
6938,"Logistics","Delivery_Truck","Urban",20,26,44,0.622872130246833,0.187048500713124,0,16380,0,NA,0
6939,"Construction","Light_Truck","Rural",4,30,69,0.550119550549425,0.042351503718598,0,7056,0,NA,0
6940,"Construction","Delivery_Truck","Urban",50,26,58,0.700124611728825,0.24847422470256,0,15288,0,NA,0
6941,"Logistics","Light_Truck","Rural",21,23,58,0.833215711754747,0.0815734846122132,0,7560,0,NA,0
6942,"Logistics","Light_Truck","Rural",8,28,33,0.612827769480646,0.0529703810828291,0,7560,0,NA,0
6943,"Retail","Light_Truck","Urban",6,23,21,0.876871779095381,0.113642582570761,0,7560,0,NA,0
6944,"Logistics","Cargo_Van","Suburban",49,3,36,0.624989263829775,0.121622910741274,0,10500,0,NA,0
6945,"Logistics","Delivery_Truck","Urban",48,21,70,0.984945931239054,0.371068530135001,1,16380,12971.8064430491,12971.8064430491,13170.0695760331
6946,"Construction","Cargo_Van","Rural",41,8,55,0.739916970254853,0.0882055020240811,0,7840,0,NA,0
6947,"Healthcare","Light_Truck","Suburban",6,10,53,0.941882591694593,0.0732407903301716,0,6930,0,NA,0
6948,"Retail","Cargo_Van","Rural",4,14,27,0.551754536107183,0.0363054484758526,0,5600,0,NA,0
6949,"Construction","Light_Truck","Rural",21,22,54,0.963674171594903,0.087606655265521,0,7056,0,NA,0
6950,"Retail","Cargo_Van","Urban",18,22,66,0.906045110546984,0.146779307908611,0,8400,0,NA,0
6951,"Retail","Light_Truck","Urban",34,38,34,0.557028128183447,0.093246508657909,1,7560,10418.1225687422,10418.1225687422,18703.045755907
6952,"Retail","Cargo_Van","Suburban",35,27,64,0.897085109958425,0.112135638744803,0,7000,0,NA,0
6953,"Healthcare","Delivery_Truck","Suburban",2,29,30,0.649592691916041,0.0699221573578427,0,10010,0,NA,0
6954,"Construction","Delivery_Truck","Suburban",43,34,48,0.842012826469727,0.189259223005601,0,12740,0,NA,0
6955,"Construction","Cargo_Van","Suburban",8,33,31,0.975775958388112,0.124313857098646,0,9800,0,NA,0
6956,"Construction","Light_Truck","Suburban",2,14,59,0.734338256064802,0.0790441698828153,0,8820,0,NA,0
6957,"Logistics","Light_Truck","Suburban",34,6,39,0.506485297577456,0.0791332628935017,0,9450,0,NA,0
6958,"Construction","Delivery_Truck","Suburban",21,6,54,0.864090433926322,0.162094724500239,0,12740,0,NA,0
6959,"Healthcare","Delivery_Truck","Urban",41,35,46,0.566880741738714,0.130328716929439,1,12012,19782.295579654,19782.295579654,34896.7500976987
6960,"Construction","Delivery_Truck","Suburban",20,6,28,0.82607238390483,0.153566856167908,0,12740,0,NA,0
6961,"Construction","Cargo_Van","Urban",16,10,33,0.905944474623539,0.187258722904685,0,11760,0,NA,0
6962,"Retail","Delivery_Truck","Urban",23,38,37,0.70437301392667,0.155208593618742,1,10920,3931.24481924405,3931.24481924405,5581.197379111
6963,"Construction","Delivery_Truck","Rural",9,28,66,0.761438120272942,0.0891773483320061,0,10192,0,NA,0
6964,"Logistics","Delivery_Truck","Suburban",19,31,53,0.757826881017536,0.150337696656259,0,13650,0,NA,0
6965,"Construction","Light_Truck","Urban",33,31,37,0.516561136813834,0.111507469798318,1,10584,10979.2938492603,10979.2938492603,21254.5874375701
6966,"Logistics","Light_Truck","Rural",18,23,33,0.579999670269899,0.0552484485912295,0,7560,0,NA,0
6967,"Professional","Light_Truck","Urban",1,4,28,0.62885145819746,0.0540780811476905,0,6804,0,NA,0
6968,"Logistics","Delivery_Truck","Rural",9,29,63,0.50401654758025,0.0635695910801066,0,10920,0,NA,0
6969,"Construction","Delivery_Truck","Suburban",11,29,35,0.782559096929617,0.133575012254916,0,12740,0,NA,0
6970,"Construction","Light_Truck","Suburban",29,28,48,0.865350450971164,0.120482743288715,0,8820,0,NA,0
6971,"Professional","Delivery_Truck","Rural",30,13,68,0.755586749408394,0.0577570511247776,0,6552,0,NA,0
6972,"Logistics","Box_Truck","Rural",18,36,47,0.94640887575224,0.140235081573464,0,12600,0,NA,0
6973,"Logistics","Delivery_Truck","Suburban",36,2,60,0.984859149204567,0.225847900095591,0,13650,0,NA,0
6974,"Construction","Delivery_Truck","Urban",6,33,34,0.763781114015728,0.185873771906868,0,15288,0,NA,0
6975,"Logistics","Cargo_Van","Suburban",29,7,53,0.570165156386793,0.0949895150540396,0,10500,0,NA,0
6976,"Professional","Cargo_Van","Urban",28,21,29,0.863308003405109,0.106963861621893,0,7560,0,NA,0
6977,"Professional","Cargo_Van","Urban",50,31,41,0.925064135692082,0.135984427946736,0,7560,0,NA,0
6978,"Healthcare","Light_Truck","Suburban",37,36,40,0.96717036771588,0.0994928157269326,0,6930,0,NA,0
6979,"Retail","Light_Truck","Suburban",33,1,26,0.51831806532573,0.0573778098315583,0,6300,0,NA,0
6980,"Professional","Light_Truck","Urban",4,40,46,0.550417641992681,0.0488935991382098,0,6804,0,NA,0
6981,"Construction","Box_Truck","Rural",47,15,43,0.582810058142059,0.101722501927999,0,11760,0,NA,0
6982,"Healthcare","Light_Truck","Suburban",13,29,39,0.974070478812791,0.0812667000473512,0,6930,0,NA,0
6983,"Logistics","Cargo_Van","Rural",27,31,66,0.672313257702626,0.0770874381281831,0,8400,0,NA,0
6984,"Logistics","Box_Truck","Urban",2,30,67,0.579566137166694,0.156761048780847,0,18900,0,NA,0
6985,"Professional","Light_Truck","Rural",10,12,64,0.714520873152651,0.0315103705060319,0,4536,0,NA,0
6986,"Construction","Cargo_Van","Urban",12,20,27,0.557915934827179,0.110969479437126,0,11760,0,NA,0
6987,"Healthcare","Box_Truck","Urban",12,26,24,0.664911469677463,0.128181633124421,1,13860,10614.8426652063,10614.8426652063,15964.2947208526
6988,"Professional","Box_Truck","Urban",2,30,59,0.521835971041583,0.0705730967236636,0,11340,0,NA,0
6989,"Construction","Box_Truck","Urban",37,39,31,0.551538822241127,0.191224025059221,1,17640,5672.70355197162,5672.70355197162,10285.2298391637
6990,"Construction","Delivery_Truck","Urban",31,12,48,0.77303976053372,0.237118350947311,0,15288,0,NA,0
6991,"Logistics","Light_Truck","Urban",46,11,58,0.64902592333965,0.166825623335224,0,11340,0,NA,0
6992,"Construction","Delivery_Truck","Suburban",33,34,24,0.962739716283977,0.20012470482395,0,12740,0,NA,0
6993,"Retail","Cargo_Van","Rural",3,34,60,0.796814311877824,0.0518726117032464,0,5600,0,NA,0
6994,"Professional","Cargo_Van","Urban",14,9,65,0.784495433676057,0.0856669013574254,0,7560,0,NA,0
6995,"Construction","Light_Truck","Urban",10,32,56,0.649021171266213,0.11390321555722,0,10584,0,NA,0
6996,"Logistics","Light_Truck","Suburban",14,38,62,0.627138061798178,0.0821801716180332,0,9450,0,NA,0
6997,"Construction","Delivery_Truck","Urban",16,26,60,0.866500264266506,0.232837286011053,0,15288,0,NA,0
6998,"Construction","Light_Truck","Urban",34,12,43,0.726856950088404,0.158178609478239,0,10584,0,NA,0
6999,"Healthcare","Light_Truck","Suburban",5,39,56,0.561603941838257,0.0432154233244539,0,6930,0,NA,0
7000,"Professional","Box_Truck","Urban",44,22,36,0.769382127327845,0.151552891441039,0,11340,0,NA,0
7001,"Healthcare","Cargo_Van","Urban",34,1,40,0.892640975420363,0.149428099285369,0,9240,0,NA,0
7002,"Retail","Light_Truck","Urban",24,21,26,0.556692300015129,0.0856749449723284,0,7560,0,NA,0
7003,"Construction","Cargo_Van","Urban",29,34,23,0.977193952072412,0.226757856578403,0,11760,0,NA,0
7004,"Professional","Cargo_Van","Urban",10,28,67,0.707160416641273,0.0742518437473336,0,7560,0,NA,0
7005,"Construction","Cargo_Van","Urban",28,4,47,0.90282719314564,0.207740537142812,0,11760,0,NA,0
7006,"Professional","Cargo_Van","Rural",48,27,42,0.609088172437623,0.0411865422202321,0,5040,0,NA,0
7007,"Logistics","Light_Truck","Suburban",40,19,32,0.714150399668142,0.116977835465642,1,9450,41948.9760836215,41948.9760836215,58739.6941920283
7008,"Construction","Cargo_Van","Urban",18,9,54,0.838143163826317,0.176512950301822,0,11760,0,NA,0
7009,"Professional","Cargo_Van","Suburban",21,19,24,0.713321709306911,0.055425096813147,0,6300,0,NA,0
7010,"Retail","Cargo_Van","Urban",30,15,27,0.715913185849786,0.128864373452961,0,8400,0,NA,0
7011,"Logistics","Cargo_Van","Urban",28,16,36,0.686228206963278,0.1700473496855,0,12600,0,NA,0
7012,"Professional","Light_Truck","Urban",22,38,36,0.936002874048427,0.0990665441892855,0,6804,0,NA,0
7013,"Healthcare","Cargo_Van","Urban",12,8,70,0.613432175246999,0.0844696105315117,0,9240,0,NA,0
7014,"Healthcare","Light_Truck","Suburban",39,8,57,0.680938418605365,0.0711512553600746,0,6930,0,NA,0
7015,"Logistics","Light_Truck","Urban",2,13,42,0.973613565205596,0.169291926717949,3,11340,4592.87771910281,1530.95923970094,4717.35181517621
7016,"Logistics","Delivery_Truck","Rural",48,1,42,0.597472261986695,0.105042793324405,0,10920,0,NA,0
7017,"Construction","Delivery_Truck","Rural",9,18,40,0.946846329141408,0.110891801530054,0,10192,0,NA,0
7018,"Healthcare","Light_Truck","Suburban",19,23,21,0.823756766505539,0.0727294849147741,0,6930,0,NA,0
7019,"Healthcare","Cargo_Van","Suburban",34,10,57,0.969837110489607,0.10823382153064,1,7700,9361.43446179277,9361.43446179277,9652.58429538419
7020,"Healthcare","Light_Truck","Rural",5,39,47,0.50799943425227,0.0273633895259985,0,5544,0,NA,0
7021,"Logistics","Delivery_Truck","Rural",32,23,61,0.930655490141362,0.144649921521692,0,10920,0,NA,0
7022,"Professional","Light_Truck","Urban",48,10,68,0.969627253478393,0.126449090126117,0,6804,0,NA,0
7023,"Logistics","Light_Truck","Suburban",19,32,21,0.740243773791008,0.101665079892457,0,9450,0,NA,0
7024,"Construction","Box_Truck","Rural",49,8,59,0.585793400648981,0.103735810147326,0,11760,0,NA,0
7025,"Logistics","Box_Truck","Urban",6,17,37,0.620770242647268,0.175206193284765,0,18900,0,NA,0
7026,"Healthcare","Delivery_Truck","Rural",30,29,32,0.91405214171391,0.0898330444876431,0,8008,0,NA,0
7027,"Retail","Light_Truck","Urban",10,22,57,0.699968363158405,0.0944957290263847,0,7560,0,NA,0
7028,"Professional","Light_Truck","Urban",47,6,63,0.863486618269235,0.111791295034227,0,6804,0,NA,0
7029,"Construction","Light_Truck","Suburban",14,4,29,0.773284979979508,0.0940933163639065,0,8820,0,NA,0
7030,"Retail","Cargo_Van","Urban",10,4,41,0.607284162426367,0.0910926243639551,0,8400,0,NA,0
7031,"Professional","Delivery_Truck","Suburban",28,7,66,0.620678743114695,0.0666484834356559,0,8190,0,NA,0
7032,"Retail","Light_Truck","Urban",48,31,29,0.727632321417332,0.135557901480049,0,7560,0,NA,0
7033,"Professional","Cargo_Van","Urban",46,34,25,0.665384040446952,0.0950168409758247,1,7560,5764.29347178196,5764.29347178196,8663.10750091025
7034,"Retail","Light_Truck","Rural",27,5,65,0.705139761674218,0.0519758518330066,0,5040,0,NA,0
7035,"Professional","Light_Truck","Urban",2,34,66,0.850065510952845,0.0739046955222404,0,6804,0,NA,0
7036,"Professional","Light_Truck","Suburban",22,14,70,0.950049281585962,0.0670354773087055,0,5670,0,NA,0
7037,"Logistics","Light_Truck","Suburban",7,6,37,0.839900289662182,0.102652613402512,0,9450,0,NA,0
7038,"Professional","Cargo_Van","Suburban",43,39,50,0.843506004312076,0.0785304090014542,0,6300,0,NA,0
7039,"Retail","Delivery_Truck","Suburban",20,40,53,0.898882363690063,0.128540178007679,0,9100,0,NA,0
7040,"Healthcare","Cargo_Van","Suburban",31,12,44,0.552700280444697,0.0601890605404275,0,7700,0,NA,0
7041,"Construction","Box_Truck","Suburban",47,19,25,0.797952539636753,0.198961486233028,0,14700,0,NA,0
7042,"Logistics","Light_Truck","Suburban",48,5,66,0.834611838450655,0.1451223064698,0,9450,0,NA,0
7043,"Retail","Box_Truck","Urban",45,8,24,0.601114195073023,0.170415874303202,0,12600,0,NA,0
7044,"Construction","Delivery_Truck","Rural",30,10,43,0.906150482711382,0.128637122525708,0,10192,0,NA,0
7045,"Construction","Box_Truck","Suburban",30,15,31,0.691185088246129,0.150954823272955,0,14700,0,NA,0
7046,"Retail","Cargo_Van","Urban",50,16,66,0.571152511518449,0.119942027418874,1,8400,7039.67449140669,7039.67449140669,12325.3848130532
7047,"Healthcare","Delivery_Truck","Suburban",28,2,27,0.583439395530149,0.0805496429468924,1,10010,12536.7788969042,12536.7788969042,21487.7140504242
7048,"Retail","Cargo_Van","Urban",8,24,25,0.551646317238919,0.0810920086341212,0,8400,0,NA,0
7049,"Construction","Cargo_Van","Suburban",39,17,58,0.57862492906861,0.0970354006048059,0,9800,0,NA,0
7050,"Professional","Cargo_Van","Suburban",16,19,31,0.712311748182401,0.0528535317151342,0,6300,0,NA,0
7051,"Construction","Light_Truck","Rural",20,17,66,0.618305212119594,0.0557031165598542,0,7056,0,NA,0
7052,"Retail","Light_Truck","Suburban",6,23,50,0.925861932453699,0.0799944709639996,0,6300,0,NA,0
7053,"Retail","Delivery_Truck","Urban",2,18,40,0.619805105030537,0.111193035842478,0,10920,0,NA,0
7054,"Construction","Light_Truck","Urban",45,14,59,0.956709888181649,0.226668490257437,0,10584,0,NA,0
7055,"Construction","Light_Truck","Suburban",26,10,52,0.518214319483377,0.0703320474402839,0,8820,0,NA,0
7056,"Construction","Light_Truck","Rural",3,30,51,0.737274075509049,0.0561559545092977,0,7056,0,NA,0
7057,"Construction","Light_Truck","Suburban",20,12,38,0.730550753651187,0.0940218819949078,0,8820,0,NA,0
7058,"Construction","Box_Truck","Suburban",21,12,46,0.855247282073833,0.172777055924556,1,14700,8464.07213200938,8464.07213200938,9896.63727604653
7059,"Professional","Delivery_Truck","Suburban",1,2,26,0.622459809645079,0.051545896836709,0,8190,0,NA,0
7060,"Construction","Box_Truck","Rural",39,24,54,0.907437213580124,0.149133676303039,0,11760,0,NA,0
7061,"Healthcare","Light_Truck","Suburban",36,38,66,0.686277947272174,0.0700415272985981,0,6930,0,NA,0
7062,"Retail","Light_Truck","Urban",19,36,24,0.883076368016191,0.129944687553583,0,7560,0,NA,0
7063,"Logistics","Delivery_Truck","Suburban",12,31,31,0.648285380681045,0.120347698069629,0,13650,0,NA,0
7064,"Retail","Cargo_Van","Suburban",14,10,34,0.656233330024406,0.0682482663225383,0,7000,0,NA,0
7065,"Professional","Light_Truck","Rural",24,37,31,0.637252529733814,0.0320372336798378,0,4536,0,NA,0
7066,"Construction","Delivery_Truck","Urban",34,34,69,0.721712771221064,0.226863192505629,0,15288,0,NA,0
7067,"Construction","Light_Truck","Urban",46,25,45,0.848376664100215,0.202490542187439,0,10584,0,NA,0
7068,"Healthcare","Light_Truck","Suburban",18,14,51,0.551675609196536,0.048260582292513,0,6930,0,NA,0
7069,"Healthcare","Cargo_Van","Urban",9,11,23,0.774858029210009,0.103559775603918,0,9240,0,NA,0
7070,"Logistics","Cargo_Van","Urban",26,4,60,0.504674035008065,0.122938594927965,0,12600,0,NA,0
7071,"Retail","Light_Truck","Urban",38,32,70,0.998238498694263,0.172495612574369,0,7560,0,NA,0
7072,"Logistics","Light_Truck","Urban",41,14,43,0.584651662618853,0.144753905147802,0,11340,0,NA,0
7073,"Construction","Light_Truck","Suburban",3,20,65,0.518271220615134,0.0563930915151327,0,8820,0,NA,0
7074,"Professional","Light_Truck","Urban",19,8,32,0.652913202531636,0.0672533244267711,0,6804,0,NA,0
7075,"Professional","Cargo_Van","Suburban",44,7,37,0.968748879502527,0.0908686448973371,0,6300,0,NA,0
7076,"Retail","Cargo_Van","Urban",12,33,49,0.585463745868765,0.089575953117921,0,8400,0,NA,0
7077,"Construction","Light_Truck","Suburban",32,24,49,0.825147385708988,0.117781537836101,0,8820,0,NA,0
7078,"Professional","Light_Truck","Suburban",42,18,26,0.914097631815821,0.0760163590618037,0,5670,0,NA,0
7079,"Retail","Cargo_Van","Urban",49,29,36,0.510617232066579,0.106463692885882,0,8400,0,NA,0
7080,"Construction","Delivery_Truck","Suburban",37,4,39,0.966489200596698,0.207437577124069,0,12740,0,NA,0
7081,"Retail","Light_Truck","Urban",13,12,33,0.717783886590041,0.0998078494303452,0,7560,0,NA,0
7082,"Logistics","Light_Truck","Urban",30,25,65,0.504620007588528,0.114447817721078,0,11340,0,NA,0
7083,"Healthcare","Light_Truck","Rural",23,9,36,0.693944698665291,0.0444617307881839,0,5544,0,NA,0
7084,"Healthcare","Cargo_Van","Suburban",34,2,54,0.557691629859619,0.0622383858923335,0,7700,0,NA,0
7085,"Logistics","Cargo_Van","Rural",31,12,63,0.785017024958506,0.0930873188195797,0,8400,0,NA,0
7086,"Logistics","Light_Truck","Suburban",22,20,59,0.680668518762104,0.0960559413677082,0,9450,0,NA,0
7087,"Logistics","Delivery_Truck","Suburban",40,1,66,0.770263876300305,0.182244433132652,0,13650,0,NA,0
7088,"Retail","Cargo_Van","Urban",30,21,33,0.934578282060102,0.168224090770818,0,8400,0,NA,0
7089,"Retail","Light_Truck","Urban",6,34,57,0.723777649807744,0.0938015834150836,0,7560,0,NA,0
7090,"Retail","Box_Truck","Suburban",21,14,23,0.635784891550429,0.0988009721469367,0,10500,0,NA,0
7091,"Professional","Delivery_Truck","Rural",10,22,52,0.758772851200774,0.0483338306214893,0,6552,0,NA,0
7092,"Construction","Light_Truck","Suburban",3,38,38,0.766596103319898,0.0834133220022381,0,8820,0,NA,0
7093,"Healthcare","Light_Truck","Suburban",34,21,23,0.993257583468221,0.0997627916835482,0,6930,0,NA,0
7094,"Retail","Light_Truck","Suburban",46,23,27,0.61135619552806,0.0748299983326346,0,6300,0,NA,0
7095,"Healthcare","Light_Truck","Suburban",36,11,42,0.925689921947196,0.0944759134339309,0,6930,0,NA,0
7096,"Retail","Delivery_Truck","Suburban",36,22,42,0.524760752916336,0.0859558113276958,0,9100,0,NA,0
7097,"Professional","Delivery_Truck","Urban",43,35,68,0.790782154421322,0.143562546224419,0,9828,0,NA,0
7098,"Healthcare","Cargo_Van","Rural",38,30,43,0.571397839463316,0.0460775217743218,0,6160,0,NA,0
7099,"Construction","Delivery_Truck","Rural",31,22,65,0.715986034832895,0.102488388984085,0,10192,0,NA,0
7100,"Construction","Cargo_Van","Urban",40,7,63,0.880606688093394,0.223233795431675,0,11760,0,NA,0
7101,"Professional","Delivery_Truck","Rural",27,32,33,0.952756384620443,0.071007980589377,0,6552,0,NA,0
7102,"Retail","Box_Truck","Urban",47,40,21,0.859212336828932,0.247195389305684,0,12600,0,NA,0
7103,"Professional","Delivery_Truck","Suburban",25,29,64,0.773571911035106,0.0809543004898238,0,8190,0,NA,0
7104,"Professional","Delivery_Truck","Rural",2,12,29,0.566823818371631,0.0332181430518511,0,6552,0,NA,0
7105,"Construction","Cargo_Van","Urban",9,34,46,0.952058466500603,0.183794886957941,1,11760,3612.28776055871,3612.28776055871,3794.18689887406
7106,"Construction","Light_Truck","Suburban",29,16,46,0.519545248709619,0.0723362849778403,0,8820,0,NA,0
7107,"Logistics","Box_Truck","Urban",27,11,25,0.536596669349819,0.184578522322951,0,18900,0,NA,0
7108,"Construction","Cargo_Van","Suburban",24,26,49,0.719173568300903,0.106581522822194,0,9800,0,NA,0
7109,"Construction","Light_Truck","Urban",44,29,31,0.922243138891645,0.216883918973148,0,10584,0,NA,0
7110,"Retail","Cargo_Van","Suburban",45,37,49,0.975844124215655,0.131738956769113,0,7000,0,NA,0
7111,"Retail","Cargo_Van","Suburban",49,25,39,0.915839404449798,0.127301677218522,0,7000,0,NA,0
7112,"Logistics","Light_Truck","Urban",15,22,37,0.529599063564092,0.105098934164294,0,11340,0,NA,0
7113,"Retail","Light_Truck","Suburban",21,17,67,0.95510592975188,0.0954150823822129,0,6300,0,NA,0
7114,"Retail","Light_Truck","Rural",38,32,62,0.975136166787706,0.0786349804897606,0,5040,0,NA,0
7115,"Construction","Delivery_Truck","Urban",40,4,65,0.956009721499868,0.315053003720281,0,15288,0,NA,0
7116,"Logistics","Cargo_Van","Urban",47,22,38,0.910419287276454,0.261927628949436,1,12600,2256.04629147367,2256.04629147367,2478.02998355044
7117,"Construction","Light_Truck","Rural",16,2,42,0.71023326262366,0.0616581904614104,0,7056,0,NA,0
7118,"Logistics","Box_Truck","Urban",16,10,24,0.642553069861606,0.200245238691671,0,18900,0,NA,0
7119,"Retail","Delivery_Truck","Suburban",23,9,56,0.66813116974663,0.0981484688357799,0,9100,0,NA,0
7120,"Construction","Light_Truck","Rural",3,4,29,0.594973609782755,0.0453173549363231,0,7056,0,NA,0
7121,"Construction","Light_Truck","Suburban",48,2,23,0.736025620717555,0.118838696721056,1,8820,2555.21827763848,2555.21827763848,3471.643113656
7122,"Logistics","Cargo_Van","Suburban",46,7,45,0.935800446663052,0.178176405044645,0,10500,0,NA,0
7123,"Logistics","Light_Truck","Urban",35,15,25,0.735699513577856,0.173809010082769,0,11340,0,NA,0
7124,"Construction","Light_Truck","Urban",33,22,37,0.918634629924782,0.198301064388713,0,10584,0,NA,0
7125,"Professional","Cargo_Van","Urban",24,38,49,0.612321355845779,0.0732948662947398,0,7560,0,NA,0
7126,"Logistics","Box_Truck","Urban",9,26,68,0.640895128250122,0.186538936028481,0,18900,0,NA,0
7127,"Logistics","Cargo_Van","Urban",9,37,24,0.835969597683288,0.173798079358356,0,12600,0,NA,0
7128,"Professional","Light_Truck","Suburban",2,38,60,0.596589497174136,0.0345783272562129,0,5670,0,NA,0
7129,"Retail","Light_Truck","Suburban",26,18,41,0.702768942341208,0.0733690775804222,0,6300,0,NA,0
7130,"Construction","Light_Truck","Suburban",20,34,27,0.726817867951468,0.0935414596053539,0,8820,0,NA,0
7131,"Professional","Box_Truck","Suburban",38,25,41,0.69822912721429,0.0875858617177606,0,9450,0,NA,0
7132,"Logistics","Light_Truck","Urban",5,5,57,0.895702628535219,0.160823406953498,0,11340,0,NA,0
7133,"Construction","Delivery_Truck","Rural",49,34,64,0.997757896198891,0.164068315177257,0,10192,0,NA,0
7134,"Professional","Cargo_Van","Rural",9,17,63,0.875659956363961,0.0424782644832158,0,5040,0,NA,0
7135,"Healthcare","Cargo_Van","Suburban",31,12,68,0.525430366047658,0.05721936686259,0,7700,0,NA,0
7136,"Healthcare","Cargo_Van","Urban",38,3,43,0.713807881809771,0.123346001976728,0,9240,0,NA,0
7137,"Professional","Cargo_Van","Urban",4,6,53,0.814426299184561,0.0803838757295161,0,7560,0,NA,0
7138,"Retail","Box_Truck","Suburban",45,9,70,0.851876524393447,0.161004663110361,0,10500,0,NA,0
7139,"Healthcare","Light_Truck","Urban",5,38,28,0.573146726936102,0.0661554609565996,0,8316,0,NA,0
7140,"Logistics","Cargo_Van","Urban",24,36,56,0.623945331317373,0.149372512317379,0,12600,0,NA,0
7141,"Logistics","Delivery_Truck","Rural",47,34,47,0.731237555621192,0.127628740483012,0,10920,0,NA,0
7142,"Professional","Cargo_Van","Urban",26,11,33,0.752902393927798,0.0917035115804057,0,7560,0,NA,0
7143,"Construction","Cargo_Van","Urban",16,38,56,0.71554638852831,0.147903438508802,2,11760,12742.888753361,6371.44437668049,17808.6130510277
7144,"Retail","Delivery_Truck","Urban",49,16,29,0.712388638406992,0.193092940440215,1,10920,4544.49976784238,4544.49976784238,6379.24234446603
7145,"Professional","Light_Truck","Urban",43,38,43,0.928334904368967,0.116677772455614,0,6804,0,NA,0
7146,"Professional","Cargo_Van","Rural",34,37,70,0.816584917833097,0.049615699607539,0,5040,0,NA,0
7147,"Professional","Cargo_Van","Urban",13,32,23,0.507297927513719,0.0548642708606087,0,7560,0,NA,0
7148,"Healthcare","Light_Truck","Rural",7,18,69,0.984856969094835,0.0541661484432468,1,5544,5738.97401846067,5738.97401846067,5827.21572629502
7149,"Healthcare","Cargo_Van","Rural",11,13,53,0.690805619466119,0.0439559615666291,0,6160,0,NA,0
7150,"Logistics","Delivery_Truck","Urban",47,17,55,0.873117925482802,0.326554835309823,0,16380,0,NA,0
7151,"Healthcare","Light_Truck","Urban",49,22,30,0.99791386059951,0.168532682347348,0,8316,0,NA,0
7152,"Retail","Cargo_Van","Suburban",1,33,32,0.616018416243605,0.0560576758781681,1,7000,12129.9845944044,12129.9845944044,19690.9447421578
7153,"Logistics","Light_Truck","Suburban",6,7,22,0.519232618506067,0.0628063775344938,0,9450,0,NA,0
7154,"Construction","Delivery_Truck","Urban",20,35,47,0.585956113296561,0.163393862192746,0,15288,0,NA,0
7155,"Construction","Box_Truck","Urban",15,15,31,0.878935151733458,0.251946761244396,0,17640,0,NA,0
7156,"Construction","Cargo_Van","Suburban",17,14,67,0.587877520476468,0.0817737630982767,0,9800,0,NA,0
7157,"Professional","Box_Truck","Urban",48,21,55,0.717471289914101,0.145546225871975,2,11340,6254.09338537457,3127.04669268729,8716.8552571955
7158,"Logistics","Light_Truck","Urban",30,37,22,0.974806314101443,0.221086072038207,0,11340,0,NA,0
7159,"Healthcare","Delivery_Truck","Suburban",1,16,64,0.737414212664589,0.0785124912223988,0,10010,0,NA,0
7160,"Logistics","Cargo_Van","Rural",41,39,29,0.83569062280003,0.107285962155068,0,8400,0,NA,0
7161,"Construction","Light_Truck","Urban",6,7,68,0.96652679273393,0.162840434039813,0,10584,0,NA,0
7162,"Construction","Light_Truck","Urban",46,31,35,0.526643673656508,0.125699312028335,0,10584,0,NA,0
7163,"Construction","Delivery_Truck","Suburban",34,31,46,0.637904457747936,0.133679258165658,0,12740,0,NA,0
7164,"Healthcare","Box_Truck","Rural",40,17,52,0.642727829399519,0.0736951729189488,0,9240,0,NA,0
7165,"Healthcare","Delivery_Truck","Urban",36,7,62,0.691470262012444,0.152904819038812,0,12012,0,NA,0
7166,"Construction","Light_Truck","Urban",16,7,50,0.581595737254247,0.108194255001408,0,10584,0,NA,0
7167,"Healthcare","Box_Truck","Rural",18,2,30,0.510755405528471,0.04865251690902,0,9240,0,NA,0
